Date,close,high,low,open,volume,symbol,rsi,macd,macd_signal,macd_hist,ema_20,ema_50,target_date,future_return,signal,predicted_signal,equity,trade_count,benchmark_equity
2024-05-13,185.2027130126953,186.01797810895252,183.55230940603695,184.36757450229416,72044800,AAPL,67.77287553193304,3.509466156767928,1.8317123997619864,1.6777537570059415,175.80231583684093,174.470241628089,2024-05-20,0.0255527419485732,1,0,3731.9297993016353,3,3750.870138132294
2024-05-14,186.34603881835935,187.2110177098357,185.2126323262415,186.4255779791011,52393600,AAPL,68.97853858243772,3.886585255010033,2.242686970811596,1.6438982841984369,176.8064799303189,174.93595916496236,2024-05-21,0.0262498511755371,1,0,3754.9684015718713,3,3774.025666217497
2024-05-15,188.622802734375,189.54741702859607,186.2863873072406,186.8232728469217,70400000,AAPL,71.28254174390095,4.319379558841888,2.658025488417654,1.661354070424233,177.93184400689566,175.47269812846875,2024-05-22,0.0062196721714629,0,0,3800.8463639728384,3,3820.136469052091
2024-05-16,188.7420959472656,189.99481870677727,188.5631442219314,189.36845732702145,52845200,AAPL,71.4023903452657,4.6187559841391135,3.0501715875619464,1.568584396577167,178.96139181074042,175.99306667038235,2024-05-23,-0.0155920229611746,0,0,3803.250183489296,3,3822.5524884647357
2024-05-17,188.7719268798828,189.706493039357,188.08591490450095,188.4140082479681,41282900,AAPL,71.43449475287366,4.803054443208794,3.400748158691316,1.4023062845174774,179.8957284839921,176.49419844330393,2024-05-24,0.0005792412263263,0,0,3803.85129210463,3,3823.1566478343607
2024-05-20,189.9351501464844,190.8100656899344,187.91689147556073,188.23504809883084,44361300,AAPL,72.72052693449979,4.98550489886739,3.717699506726531,1.267805392140859,180.85186388041993,177.0212945885267,2024-05-28,-0.0054960839809151,0,0,3827.290838433381,3,3846.715154854598
2024-05-21,191.2375946044922,191.6153866469515,189.815856788038,189.98487181213304,42309400,AAPL,74.1251769557893,5.175534245120559,4.009266454405337,1.1662677907152226,181.84098109223635,177.57879654993712,2024-05-29,-0.0107096918226814,0,0,3853.5357632819782,3,3873.0932782883647
2024-05-22,189.7959747314453,191.7048842739564,189.1696284842733,191.15806201805708,34648500,AAPL,69.83866244874605,5.1504361733081225,4.237500398185894,0.9129357751222288,182.59859953406576,178.05790157666294,2024-05-30,0.0020428559173961,0,0,3824.4863823308456,3,3843.8964655398445
2024-05-23,185.7992248535156,189.89539287135,185.55067067436465,189.87550428926585,51005900,AAPL,59.55601231976936,4.753248962414432,4.340650111031602,0.41259885138283,182.90342099306105,178.36148288163756,2024-05-31,0.028734932704189,1,1,3743.949819301239,3,3762.9511622942982
2024-05-24,188.8812713623047,189.4778074092878,186.95248867034007,187.7279915996349,36327000,AAPL,63.962392795259674,4.633755581789558,4.399271205183194,0.234484376606364,183.47274007584613,178.7740236063696,2024-06-03,0.0213181330276641,1,1,3806.0546395918313,3,3825.3711777794897
2024-05-28,188.89125061035156,191.8838376427625,188.00639828711084,190.40244918609352,52280100,AAPL,63.97607834751544,4.488125145739161,4.417041993294387,0.0710831524447739,183.98878869817997,179.17077760652575,2024-06-04,0.022948536885772,1,1,3806.2557265659634,3,3825.5732853128575
2024-05-29,189.1894989013672,191.13817040866115,188.41401104911336,188.5134387924459,53068000,AAPL,64.41107516272591,4.346672386911877,4.402968072017885,-0.0562956851060088,184.48409443181689,179.56366863769605,2024-06-05,0.0293236650258257,1,1,3812.265582829547,3,3831.613642877397
2024-05-30,190.18370056152344,191.06855279301288,189.52752908744432,189.6567669388692,49889100,AAPL,65.88971250955419,4.265622381952397,4.375498934004788,-0.1098765520523903,185.02691406321748,179.9801404778461,2024-06-06,0.0166762690812387,0,1,3832.299256967992,3,3851.748992180331
2024-05-31,191.13815307617188,191.4563096895504,188.81168973037515,190.3328400080532,75158300,AAPL,67.29456665425363,4.22964924667744,4.346328996539318,-0.1166797498618787,185.608936826356,180.4177095993491,2024-06-07,0.0241353681775253,1,1,3851.5319654067216,3,3871.0793107119753
2024-06-03,192.90786743164065,193.86232215027837,191.40660565779223,191.7843976924141,50080500,AAPL,69.77985049746205,4.294437830055784,4.335950763242612,-0.0415129331868273,186.3040730744783,180.90751971041936,2024-06-10,-0.0046900076804976,0,0,3887.192618709209,3,3906.9209494275856
2024-06-04,193.2260284423828,194.19041988861153,191.91365507081835,193.51434462038463,47471400,AAPL,70.21801599993277,4.321639019256935,4.333088414445477,-0.0114493951885421,186.96330691904063,181.39059848422187,2024-06-11,0.0658604446358643,1,0,3893.603726503743,3,3913.3645949600837
2024-06-05,194.7372283935547,195.76127042413225,193.74301165159252,194.269945311189,54156800,AAPL,72.27430287985136,4.414252607821339,4.3493212531206495,0.0649313547006897,187.7036803928039,181.91399573556825,2024-06-12,0.0878134887765911,1,0,3924.0551817699243,3,3943.9705978495176
2024-06-06,193.35525512695312,195.36357706257476,193.04705038431933,194.55826398135935,41181800,AAPL,67.67273133909848,4.326265356992508,4.344710073895022,-0.0184447169025139,188.24192560558,182.3626725744461,2024-06-13,0.101604437594551,1,0,3896.207710577021,3,3915.98179480732
2024-06-07,195.7513427734375,195.80105664694403,193.01724660656404,193.52429170702464,53103900,AAPL,71.10748330930099,4.399168202279299,4.355601699571877,0.0435665027074216,188.957108192995,182.8877184646026,2024-06-14,0.0792320536045572,1,0,3944.4901074393206,3,3964.5092351204103
2024-06-10,192.0031280517578,196.15896182874013,191.03873662001607,195.76126603853865,97010200,AAPL,60.31211692486169,4.107149961361131,4.305911351929728,-0.1987613905685972,189.247205322401,183.24518550723616,2024-06-17,0.1219449839018425,1,0,3868.9616554718887,3,3888.5974601676726
2024-06-11,205.9519805908203,205.9619324668351,192.51018190883104,192.53005531977516,172373300,AAPL,75.32529749475654,4.9442845909788105,4.433585999739544,0.5106985912392661,190.8381363003457,184.1356480595336,2024-06-18,0.0344677134315096,1,-1,4150.038199167138,3,4171.100527206404
2024-06-12,211.83778381347656,218.9265393804105,205.7034527218097,206.1707358379729,198134300,AAPL,78.94463786893273,6.013336941449808,4.749536188081597,1.2638007533682103,192.8381027301677,185.2220063243941,2024-06-20,-0.0159103928610248,0,-1,4148.216637642579,4,4290.304415678981
2024-06-13,213.00100708007812,215.4964857209176,210.37627540407073,213.4981154669776,97862700,AAPL,79.58206613832216,6.875178252214965,5.1746646009082715,1.700513651306694,194.75837933492107,186.3113789030484,2024-06-21,-0.0315067431350459,-1,-1,4148.216637642579,4,4313.862922699218
2024-06-14,211.26112365722656,213.92561727783075,210.07800329190465,212.61325905037393,70122700,AAPL,75.88167796617118,7.333266319484807,5.606384944623579,1.726881374861228,196.33006927037871,187.28980026595735,2024-06-24,-0.0204715580674874,-1,-1,4148.216637642579,4,4278.625443353233
2024-06-17,215.4169464111328,217.6837594401996,211.4897931914233,212.13602802573277,93728300,AAPL,78.45820928465905,7.940115864586346,6.073131128616133,1.8669847359702132,198.1478670933077,188.39282560498384,2024-06-25,-0.0350763038810163,-1,-1,4148.216637642579,4,4362.7924148485645
2024-06-18,213.05067443847656,217.3655861315708,211.76814166400055,216.33159234343563,79943300,AAPL,73.63469931612096,8.136319699943044,6.485768842881516,1.6505508570615284,199.56718207856187,189.3598000690424,2024-06-26,-0.0048531461689961,0,-1,4148.216637642579,4,4314.868824872173
2024-06-20,208.4673614501953,213.00100258632773,207.64217489543017,212.6927826496957,86172500,AAPL,65.265088579552,7.831698652226379,6.754954804750489,1.07674384747589,200.41481820919364,190.10911620163665,2024-06-27,0.0210798224023407,1,-1,4148.216637642579,4,4222.043986932139
2024-06-21,206.2900390625,210.66458669732776,205.91223184266303,209.17326157128963,241805100,AAPL,61.67847744540213,7.330095775911673,6.869982998982726,0.4601127769289466,200.97436305236567,190.74366219618028,2024-06-28,0.0150850361672212,0,-1,4148.216637642579,4,4177.947151673936
2024-06-24,206.936279296875,211.46990537136972,205.39524025887107,206.5187100711235,80727000,AAPL,62.33999245380632,6.905120141929643,6.87701042757211,0.0281097143575337,201.5421645994618,191.3786667883644,2024-07-01,0.041366411006936,1,-1,4148.216637642579,4,4191.035314140598
2024-06-25,207.8609161376953,210.1575545458077,207.40356972919952,207.94044013256496,55549700,AAPL,63.31574246106624,6.567231400135341,6.815054622084756,-0.2478232219494147,202.14395046024595,192.025029507946,2024-07-02,0.0535704021612093,1,-1,4148.216637642579,4,4209.761782335543
2024-06-26,212.01670837402344,213.6173978459433,209.42180221570723,210.2768291728298,66213200,AAPL,67.40359468227902,6.559179699346771,6.763879637537159,-0.2046999381903882,203.08421311870097,192.80901691445885,2024-07-03,0.0389215275694154,1,-1,4148.216637642579,4,4293.928135765024
2024-06-27,212.86181640625,214.49233130131697,211.1219370597224,213.4484006592916,49772700,AAPL,68.18012254227867,6.545538925523687,6.720211495134465,-0.1746725696107782,204.01541343180085,193.5954012082546,2024-07-05,0.0571695051623959,1,-1,4148.216637642579,4,4311.043924351539
2024-06-28,209.4019317626953,214.82042530908265,209.08379028418835,214.52215724323335,82542700,AAPL,61.69968468852386,6.184256479589266,6.613020492025425,-0.4287640124361598,204.52841517760032,194.215265151566,2024-07-08,0.0816636444487193,1,-1,4148.216637642579,4,4240.9716355616765
2024-07-01,215.4964904785156,216.2520897818886,210.6944215345844,210.86343656939636,60402900,AAPL,67.55054020518648,6.316900198941539,6.553796433408649,-0.2368962344671095,205.5729937776875,195.0498230075248,2024-07-09,0.0550402335857718,1,-1,4148.216637642579,4,4364.4034034899205
2024-07-02,218.99610900878903,219.10547344874152,213.85601067210808,214.8999260337406,58046200,AAPL,70.35135858146602,6.628007722798429,6.568638691286606,0.0593690315118236,206.85138570445903,195.98889304679008,2024-07-10,0.0577018921722345,1,-1,4148.216637642579,4,4435.280414018148
2024-07-03,220.2687225341797,220.2687225341797,217.76329209306175,218.72768354780237,37369800,AAPL,71.32076426208668,6.897739109922043,6.634458775013694,0.263280334908349,208.1292273072896,196.94104322276615,2024-07-11,0.0271722598912365,1,-1,4148.216637642579,4,4461.054378082291
2024-07-05,225.0310211181641,225.14038557018992,220.3681420180832,220.3681420180832,60412400,AAPL,74.65976266062805,7.410358868813432,6.7896387937736415,0.6207200750397908,209.7389219559443,198.04261098337,2024-07-12,0.0185561303295247,0,-1,4148.216637642579,4,4557.50417224007
2024-07-08,226.50245666503903,226.53228195249957,221.95887904834777,225.77666754871936,59085900,AAPL,75.60482798258937,7.844914975743251,7.000694030167564,0.844220945575687,211.33544907109615,199.1586833630433,2024-07-15,0.0288824523471165,1,-1,4148.216637642579,4,4587.304835325288
2024-07-09,227.3574676513672,228.0733048889389,225.0608295018841,226.61180512644188,48076100,AAPL,76.16118171698864,8.164184426227337,7.233392109379519,0.9307923168478176,212.86135560255056,200.2645180410168,2024-07-16,0.0268498887155044,1,-1,4148.216637642579,4,4604.621186280544
2024-07-10,231.63259887695312,231.73202661360727,227.92417489200207,227.97388876032915,62627700,AAPL,78.76847962247896,8.662321279488367,7.519177943401289,1.1431433360870784,214.64909305725556,201.49463885811235,2024-07-17,-0.0175979695755161,0,-1,4148.216637642579,4,4691.204486221447
2024-07-11,226.25392150878903,231.04603853364384,224.46432825800636,230.0518217466028,64710600,AAPL,68.6023497833616,8.524815248776804,7.720305404476393,0.8045098443004113,215.75431481454447,202.4655911189232,2024-07-18,-0.0148966362253761,0,-1,4148.216637642579,4,4582.271307032481
2024-07-12,229.20672607421875,231.29458734662404,227.357482286545,227.59609977127653,53046500,AAPL,70.82826844314961,8.555485073253266,7.887341338231767,0.6681437350214985,217.03549683927537,203.5142630779544,2024-07-19,-0.0270235076982725,-1,-1,4148.216637642579,4,4642.073813637509
2024-07-15,233.04440307617188,235.8580383346859,231.7419815445035,235.11237576276483,62631300,AAPL,73.46159853608266,8.788155208560113,8.067504112297437,0.7206510962626762,218.56015457612264,204.67230778376685,2024-07-22,-0.0445391211224033,-1,-1,4148.216637642579,4,4719.797448633269
2024-07-16,233.4619903564453,234.9036016458956,230.9863851256273,233.64094209406048,43234300,AAPL,73.73938527361378,8.903608514038154,8.23472499264558,0.6688835213925746,219.97937703139144,205.80131494347975,2024-07-23,-0.041776804367796,-1,-1,4148.216637642579,4,4728.254752709231
2024-07-17,227.55633544921875,230.1214164943178,225.32928445945876,228.1230311101644,57345900,AAPL,63.60024717108955,8.421491384545192,8.272078271025503,0.1494131135196887,220.7009921188036,206.65445300252836,2024-07-24,-0.0451766268815967,-1,-1,4148.216637642579,4,4608.648812400396
2024-07-18,222.8834991455078,229.10730558155055,220.9845567217071,228.94822726389444,66034600,AAPL,56.9300279469035,7.575031006617422,8.132668818143888,-0.5576378115264653,220.90884993087064,207.290886184606,2024-07-25,-0.0298420067840573,-1,-1,4148.216637642579,4,4514.010878285639
2024-07-19,223.01275634765625,225.4883615119168,221.9887143107171,223.5198165983548,49151500,AAPL,57.06416848664434,6.835835775003602,7.873302209515831,-1.037466434512229,221.1092219705645,207.90743011256876,2024-07-26,-0.0283089767726619,-1,-1,4148.216637642579,4,4516.628696198727
2024-07-22,222.6648101806641,226.46271062110856,221.79983121381875,225.69715940648985,48201800,AAPL,56.55356073615365,6.1510365599905015,7.528849079610765,-1.3778125196202635,221.2573732286692,208.4861508995529,2024-07-29,-0.0255403420962229,-1,-1,4148.216637642579,4,4509.581818395382
2024-07-23,223.7086944580078,225.6275405798551,221.392167723929,223.0723963761116,39960300,AAPL,57.77430775018012,5.627688495594668,7.148616962807546,-1.5209284672128778,221.49083239336812,209.08311339204135,2024-07-30,-0.0275987139462026,-1,-1,4148.216637642579,4,4530.723378904196
2024-07-24,217.2761077880859,223.499913948863,215.87427379105335,222.70453756630337,61777600,AAPL,48.69462840769381,4.640383941608775,6.646970358567792,-2.006586416959017,221.0894300500079,209.40440728992547,2024-07-31,0.0161985678195728,0,0,4148.216637642579,4,4400.44560457427
2024-07-25,216.23220825195312,219.57277716709376,213.3787958392943,217.663867640833,51391200,AAPL,47.39293966182712,3.730698827294617,6.063716052313158,-2.3330172250185406,220.6268374978122,209.67216419039715,2024-08-01,0.0040001428269604,0,0,4148.216637642579,4,4379.30373503253
2024-07-26,216.69949340820312,218.2206438494584,214.76075857434793,217.4352041073067,41601300,AAPL,48.06223426240896,3.0127437920507987,5.453521600260686,-2.440777808209887,220.25280472737325,209.94774572835033,2024-08-02,0.0087171053326458,0,0,4148.216637642579,4,4388.767559347299
2024-07-29,216.97787475585935,218.0317421116191,214.50226952108,215.70527849563507,36311800,AAPL,48.48273706945403,2.4381172047976065,4.85044072116807,-2.4123235163704635,219.94090663484812,210.22343706276249,2024-08-05,-0.041101594375529,-1,0,4148.216637642579,4,4394.405556042656
2024-07-30,217.5346221923828,219.05577256608925,214.87011348402856,217.92236610782675,41643800,AAPL,49.36568152032909,2.004539278611958,4.281260432656848,-2.27672115404489,219.71173668794663,210.51015020510053,2024-08-06,-0.0528793171379292,-1,0,4148.216637642579,4,4405.681240400446
2024-07-31,220.7956695556641,222.52561225525915,219.3540582246071,220.15937140820577,50036300,AAPL,54.30567556062748,1.902138251137217,3.8054359963529216,-1.903297745215705,219.81496838963403,210.91350390512264,2024-08-07,-0.0552053498031971,-1,-1,4148.216637642579,4,4471.726521136308
2024-08-01,217.09716796875,223.1817695634113,215.76492117798517,223.07240511518177,62501000,AAPL,48.52355130228303,1.5051955730925215,3.3453879117008416,-1.84019233860832,219.55613025431177,211.1560005350688,2024-08-08,-0.0231268906807012,-1,0,4148.216637642579,4,4396.821575455302
2024-08-02,218.58848571777344,224.29529507499743,216.45092586682145,217.88258518105536,105568600,AAPL,50.79838983552919,1.2960128899529195,2.935512907351258,-1.6395000173983378,219.46397363178428,211.4474705422337,2024-08-09,-0.0164650029335974,0,0,4148.216637642579,4,4427.024908442628
2024-08-05,208.0597381591797,212.2652706555635,194.866477978878,197.9386040162881,119548600,AAPL,38.02288052208429,0.277453855583019,2.40390109699761,-2.1264472414145907,218.3778559677267,211.31461829191787,2024-08-12,0.0406737519969155,1,1,4148.216637642579,4,4213.78848135662
2024-08-06,206.0315399169922,208.7755879501992,199.9071760566775,204.11270880558044,69660500,AAPL,36.13747632792023,-0.6855179411557231,1.7860172893669433,-2.471535230522666,217.2020163438472,211.10743874780312,2024-08-13,0.0689866449007934,1,1,4180.9398622171,5,4172.7118248806855
2024-08-07,208.6065673828125,212.40446750854989,205.1963960152132,205.70344110024527,63516400,AAPL,40.192306374654194,-1.226755557382404,1.183462720017074,-2.410218277399478,216.383402157082,211.00936536094076,2024-08-14,0.0579384167054342,1,1,4233.19416746808,5,4224.863294312744
2024-08-08,212.07638549804688,212.9612378528938,207.62229843313003,211.87754516998305,47161100,AAPL,45.23794182531462,-1.3600273950070516,0.674764697012249,-2.034792092019301,215.97321009431676,211.0512092878861,2024-08-15,0.054709605358453,1,1,4303.606206704748,5,4295.136763537198
2024-08-09,214.9894256591797,215.5262960046125,210.7441160828828,210.8733691090516,42201600,AAPL,49.11890655323961,-1.21656449259973,0.2964988590898532,-1.513063351689583,215.8795163385894,211.2056491455839,2024-08-16,0.0465763022757226,1,1,4362.719708136744,5,4354.133930338012
2024-08-12,216.52230834960935,218.49313190431408,214.60125621149956,215.06908018890428,38028100,AAPL,51.08345541994327,-0.9680195596525892,0.0435951753413647,-1.011614734993954,215.94073462535323,211.41414558495745,2024-08-19,0.0384314143348494,1,1,4393.826063732116,5,4385.179069014778
2024-08-13,220.24496459960935,220.8620875715453,217.99542439436792,217.99542439436792,44155300,AAPL,55.56999460090995,-0.4652950303105001,-0.0581828657890082,-0.4071121645214919,216.3506612895681,211.760452212983,2024-08-20,0.0236814892419787,1,0,4469.368875843443,5,4460.573213817071
2024-08-14,220.69290161132812,221.99683071433236,218.6822548419691,219.548234966672,41960600,AAPL,56.091849225906245,-0.0303871613120918,-0.0526237248936249,0.0222365635815331,216.76420798687855,212.1107443462515,2024-08-21,0.0211075872568764,1,0,4478.45873513786,5,4469.645184382129
2024-08-15,223.6790008544922,224.3060872818483,221.72807374055304,223.55956160665437,46414000,AAPL,59.50638518430553,0.5489062615608589,0.0676822723972718,0.481223989163587,217.42275968855608,212.5644014642217,2024-08-22,-0.0008455540739504,0,1,4539.054803891754,5,4530.122000830902
2024-08-16,225.0028381347656,225.77922361016536,222.6139468974481,222.88270038911833,44340200,AAPL,60.956010562032624,1.1021185410237422,0.2745695261225659,0.8275490149011763,218.1446719215284,213.05218329443912,2024-08-23,0.0034947611473541,0,1,4565.919060007173,5,4556.933388426414
2024-08-19,224.84356689453125,224.94310972106825,222.00676340736013,224.67435623990076,40687800,AAPL,60.67458503442725,1.510281811569712,0.5217119832119952,0.9885698283577168,218.7826619189572,213.51459049444273,2024-08-26,0.0057106896966396,0,1,4562.687013702666,5,4553.707702748595
2024-08-20,225.460693359375,226.11763957317405,224.4056062095116,224.72413110884565,30299000,AAPL,61.41786882041607,1.8620861225938936,0.789786811088375,1.0722993115055188,219.41866491328273,213.98306511659695,2024-08-27,0.0067105709122055,0,1,4575.210186795164,5,4566.206230393138
2024-08-21,225.3511962890625,226.92387876417723,224.00745927475185,225.47065071716543,34765500,AAPL,61.19685295714345,2.107761117102513,1.0533816722912026,1.05437944481131,219.98366790145224,214.42887418218385,2024-08-28,0.0003975321722766,0,1,4572.988193666102,5,4563.988610118753
2024-08-22,223.4898681640625,227.28221598709217,222.86278176595104,226.7347608131935,43695300,AAPL,57.41455424758734,2.127739440525488,1.2682532259380597,0.8594862145874285,220.31759173598655,214.78420727951243,2024-08-29,0.0234266143916226,1,1,4535.2167876104395,5,4526.291537717607
2024-08-23,225.78916931152344,227.16278137803025,223.29080225181497,224.61464290366072,38677300,AAPL,60.64996523172405,2.3025642647651523,1.4751154337034782,0.8274488310616741,220.83869436222815,215.21577441802268,2024-08-30,0.0095221303264463,0,1,4581.87585654005,5,4572.858782183369
2024-08-26,226.12757873535156,226.2271215594374,222.8528263811224,225.70952621277567,30602200,AAPL,61.118181077417475,2.440290855859274,1.6681505181346374,0.7721403377246367,221.34239763585896,215.6436883128199,2024-09-03,-0.0194117249728515,0,1,4588.743103420809,5,4579.71251440819
2024-08-27,226.97366333007812,227.7898720189865,223.84820980142857,224.9530683997657,35934600,AAPL,62.325183535781214,2.587880650103699,1.85209654452845,0.7357841055752492,221.878708654356,216.08800105859476,2024-09-04,-0.031487105902771,-1,1,4605.912459191898,5,4596.848081101946
2024-08-28,225.44078063964844,228.7951641071056,224.6345202420592,226.864148811834,38052200,AAPL,58.76586751923523,2.5517409221400555,1.992025420050771,0.5597155020892846,222.21795360533625,216.45477672844,2024-09-05,-0.0181463491761169,0,1,4574.806103596527,5,4565.802942425179
2024-08-29,228.72547912597656,231.84098409749413,227.81970629152008,229.03405579277157,51906300,AAPL,63.567249087664194,2.7563738815093757,2.144895112342492,0.6114787691668835,222.83771794063532,216.93598074402968,2024-09-06,-0.0390354664282993,-1,1,4641.461562476202,5,4632.327224195781
2024-08-30,227.9391632080078,229.33267166766268,226.42620031745173,229.123652992766,52990800,AAPL,61.71463996095647,2.822561125376609,2.2804283149493156,0.5421328104272933,223.3235698708613,217.36747809555823,2024-09-09,-0.0353274998408444,-1,1,4625.505075585623,5,4616.402139471753
2024-09-03,221.7380523681641,227.93918848340573,220.1454580764442,227.49127608514223,50190600,AAPL,49.46992355768288,2.347575780779323,2.293857808115318,0.0537179726640055,223.17256820393771,217.53887316507215,2024-09-10,-0.0119406887985508,0,0,4499.667684326136,5,4490.812394623772
2024-09-04,219.8269195556641,220.75260404502964,216.47252073588623,220.6331648046219,43840200,AAPL,46.41351736132237,1.7962282262569147,2.194331891743637,-0.3981036654867225,222.85393499934025,217.62860047450715,2024-09-11,0.008195562346281,0,0,4460.885605810431,5,4452.10663875334
2024-09-05,221.349853515625,224.43548398740057,220.4938367652657,220.60332780966417,36615400,AAPL,49.11164877114962,1.4652785410153797,2.0485212215979858,-0.5832426805826061,222.7106891437483,217.7745319663157,2024-09-12,0.0017537795773225,0,0,4491.790074627633,5,4482.95028796259
2024-09-06,219.7970733642578,224.1965961864048,218.75193438162455,222.9125635200513,48423000,AAPL,46.538674523186565,1.0654206440245844,1.8519011060833055,-0.7864804620587214,222.43320192665396,217.8538473152546,2024-09-13,0.0076079752462767,0,0,4460.279945475921,5,4451.50217035079
2024-09-09,219.8866424560547,220.24497537072617,215.7061019102892,219.79706302441255,67180000,AAPL,46.71209980755438,0.747145231835816,1.6309499312338078,-0.8838046993979918,222.19067245326357,217.93356477175655,2024-09-16,-0.0207776404010106,-1,0,4462.097545764046,5,4453.3161936242905
2024-09-10,219.09034729003903,220.45399594379384,215.72600018375593,217.905857501112,51591000,AAPL,45.305017231565365,0.4257475568281563,1.3899094563526777,-0.9641618995245214,221.89540339009932,217.97892879208135,2024-09-17,-0.0150833959858075,0,1,4445.9385528107005,5,4437.1890013668935
2024-09-11,221.62852478027344,222.05652550259595,216.88061769002928,220.4340868524661,44587100,AAPL,50.43052725101211,0.3715641348114786,1.186240392044438,-0.8146762572329593,221.8699863796397,218.12205020338305,2024-09-18,-0.0088475127829268,0,0,4497.445071912478,5,4488.594156283535
2024-09-12,221.7380523681641,222.5144379086487,218.80172088165384,221.4692988539641,37455600,AAPL,50.64546016291239,0.3336156301593291,1.0157154396674162,-0.682099809508087,221.85742123568963,218.26385420984505,2024-09-19,0.0273823831487098,1,0,4499.667684326136,5,4490.812394623772
